"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"4904",1989-06-15,"Thu","bomb-nd","PIRA","government","UDR","UDR man seriously injured in car bomb","UK/Northern Ireland","Coleraine","Irish unity",NA,NA,3,0,0,0,"Y",1,1,0,48914,"Xinhau","15/06/1989",NA,"Coleraine"
"4905",1989-06-16,"Fri","bomb-nd","PIRA","government","police","bomb injures 7 police & 2 civilians","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,7,0,48914,"Reuters","16/06/1989",NA,"Belfast"
"4906",1989-06-17,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4907",1989-06-18,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4908",1989-06-19,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4909",1989-06-20,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4910",1989-06-21,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4911",1989-06-22,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4912",1989-06-23,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4913",1989-06-24,"Sat","assassination","UVF","Catholics",NA,"3 gunmen shoot dead bartender","UK/Northern Ireland","Lisburn","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,350000,"Reuters","24/06/1989",NA,"Lisburn"
"4914",1989-06-25,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4915",1989-06-26,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4916",1989-06-27,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4917",1989-06-28,"Wed","bomb-nd","PIRA","government","police","bomb in paint store injures 13","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","28/06/1989",NA,"Derry"
"4918",1989-06-28,"Wed","bomb-wd","PIRA","government","police","car bomb kills policeman","UK/Northern Ireland","Strabane","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,48914,"Reuters","28/06/1989",NA,"Strabane"
"4919",1989-06-29,"Thu","bomb-nd","PIRA","government","railroad","bomb explodes under train","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","29/06/1989",NA,"Belfast"
"4920",1989-06-30,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4921",1989-07-01,"Sat","assassination","PIRA","government","police","shoot dead a policeman; wound his mother","UK/Northern Ireland","Garvagh","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,48914,"Reuters","01/07/1989",NA,"Limavady"
"4922",1989-07-02,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4923",1989-07-03,"Mon","bomb-nd","PIRA","government","airport","3 bombs destroy planes & control tower","UK/Northern Ireland","Belfast","Irish unity",NA,"5:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","03/07/1989",NA,"Belfast"
"4924",1989-07-04,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4925",1989-07-05,"Wed","bomb-nd","PIRA","firm","quarry","bomb 2 quarries that supply building sector","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","05/07/1989",NA,"Derry"
"4926",1989-07-06,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4927",1989-07-07,"Fri","bomb-nd","PIRA","government","police","bomb hits patrol car, injuring 3 police","UK/Northern Ireland","Red Arch","Irish unity",NA,NA,3,0,0,0,"Y",3,3,0,48914,"Reuters","07/07/1989",NA,"Antrim"
"4928",1989-07-08,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4929",1989-07-09,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4930",1989-07-10,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4931",1989-07-11,"Tue","riot","Loyalists","government","police","clash with police on eve of Battle of Boyne","UK/Northern Ireland","Belfast","British unity",NA,NA,301,0,1,0,"Y",301,4,0,350000,"Reuters","12/07/1989",NA,"Belfast"
"4932",1989-07-12,"Wed","march","Loyalists","Catholics",NA,"mark the Battle of Boyne victory","UK/Northern Ireland","Northern Ireland","British unity","7/12/1690",NA,1e+05,0,0,0,"N",301,0,0,350000,"Reuters","12/07/1989",NA,"Other"
"4933",1989-07-13,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4934",1989-07-14,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4935",1989-07-15,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4936",1989-07-16,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4937",1989-07-17,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4938",1989-07-18,"Tue","assassination","PIRA","firm","CEO","murder businessman kidnapped in Ireland","UK/Northern Ireland","Crossmaglen","Irish unity","17/07/1989",NA,5,0,0,0,"Y",0,0,0,48914,"Xinhau","18/07/1989",NA,"Newry & Mourne"
"4939",1989-07-19,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4940",1989-07-20,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4941",1989-07-21,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4942",1989-07-22,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4943",1989-07-23,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4944",1989-07-24,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4945",1989-07-25,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4946",1989-07-26,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4947",1989-07-27,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4948",1989-07-28,"Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,48914,"Reuters","28/07/1989",NA,"Belfast"
"4949",1989-07-29,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4950",1989-07-30,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4951",1989-07-31,"Mon","bomb-nd","PIRA","government",NA,"hijack laundry van, put in 450 kg bomb, explode it","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/07/1989",NA,"Belfast"
"4952",1989-08-01,"Tue","bomb-nd","PIRA","government","railroad","bomb Dublin-Belfast rail line","UK/Northern Ireland","Lurgan","Irish unity",NA,"23:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","01/08/1989",NA,"Craigavon"
"4953",1989-08-02,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4954",1989-08-03,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4955",1989-08-04,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4956",1989-08-05,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4957",1989-08-06,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4958",1989-08-07,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4959",1989-08-08,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4960",1989-08-09,"Wed","riot","Sinn Fein","government","police","clash with police on anniversary of detention","UK/Northern Ireland","Belfast","Irish unity","09/08/1971",NA,301,0,31,1,"Y",301,0,0,48914,"Xinhau","09/08/1989",NA,"Belfast"
"4961",1989-08-09,"Wed","assassination","UVF","Catholics",NA,"gunmen burst into home & shoot dead 2 Catholics","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","09/08/1989",NA,"Belfast"
"4962",1989-08-10,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4963",1989-08-11,"Fri","rally","Sinn Fein","government","police","funeral for 15-year old boy killed 8/9/89","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,301,0,0,0,"N",301,0,0,48914,"Reuters","11/08/1989",NA,"Belfast"
"4964",1989-08-11,"Fri","riot","Sinn Fein","government","police","clash with police after funeral","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,101,0,3,0,"Y",301,0,0,48914,"Reuters","11/08/1989",NA,"Belfast"
"4965",1989-08-12,"Sat","bomb-nd","PIRA","government","police","bomb explodes in city center","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","12/08/1989",NA,"Derry"
"4966",1989-08-12,"Sat","march","Loyalists","Catholics",NA,"Apprentice Boys march through Derry","UK/Northern Ireland","Derry","British unity","8/10/1688",NA,15000,0,0,0,"N",1001,0,0,350000,"Reuters","12/08/1989",NA,"Derry"
"4967",1989-08-13,"Sun","bomb-nd","PIRA","government","police","police find car with 5 kg bomb; passengers flee","UK/Northern Ireland","Creggan","Irish unity","12/08/1970",NA,2,0,0,0,"N",8,0,0,48914,"Sunday Telegraph","13/08/1989",NA,"Derry"
"4968",1989-08-13,"Sun","bomb-nd","PIRA","government","railroad","bomb Belfast-Derry railroad","UK/Northern Ireland","Coleraine","Irish unity","12/08/1970",NA,3,0,0,0,"Y",0,0,0,48914,"Sunday Telegraph","13/08/1989",NA,"Coleraine"
"4969",1989-08-13,"Sun","march","Sinn Fein","government","police","mark 20 years of UK troops in Ulster","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,5000,0,0,0,"N",1001,0,0,48914,"Reuters","13/08/1989",NA,"Belfast"
"4970",1989-08-13,"Sun","riot","Sinn Fein","government","police","hijack & set ablaze 2 buses; clash with police","UK/Northern Ireland","Derry","Irish unity","12/08/1970",NA,301,0,0,0,"Y",1001,0,0,48914,"Reuters","13/08/1989",NA,"Derry"
"4971",1989-08-14,"Mon","march","Sinn Fein","government",NA,"mark 20 years of UK troops in Ulster","UK/Northern Ireland","Derry","Irish unity","12/08/1970",NA,5000,0,0,0,"N",0,0,0,48914,"Reuters","14/08/1989",NA,"Derry"
"4972",1989-08-14,"Mon","demonstration","Sinn Fein","government","police","mill around police stations yelling 'troops out!'","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,101,0,0,0,"N",101,0,0,48914,"Reuters","14/08/1989",NA,"Belfast"
"4973",1989-08-15,"Tue","arrest","NORAID","government","police","arrest U.S. NORAID lawyer","UK/Northern Ireland","Derry","terror",NA,NA,1,1,0,0,"N",8,0,0,48914,"Reuters","15/08/1989",NA,"Derry"
"4974",1989-08-15,"Tue","riot","Sinn Fein","government","police","clash with police; throw fire bombs; police shoot plastic bullets","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,2,0,"Y",301,0,0,48914,"Reuters","15/08/1989",NA,"Derry"
"4975",1989-08-15,"Tue","arrest","photographer","government","police","arrest German on suspicion of aiding PIRA","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",301,0,0,3001,"Xinhau","16/08/1989",NA,"Belfast"
"4976",1989-08-16,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4977",1989-08-17,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4978",1989-08-18,"Fri","attack","PIRA","government","police","machine gun attack on police station","UK/Northern Ireland","Armagh","Irish unity",NA,NA,8,0,0,0,"Y",31,0,0,48914,"Reuters","18/08/1989",NA,"Armagh"
"4979",1989-08-18,"Fri","deport","photographer","government","court","German photographer deported","UK/Northern Ireland","Belfast","terror","15/08/1989",NA,1,1,0,0,"N",0,0,0,3001,"Reuters","18/08/1989",NA,"Belfast"
"4980",1989-08-19,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4981",1989-08-20,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4982",1989-08-21,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4983",1989-08-22,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4984",1989-08-23,"Wed","accede","Sinn Fein","government",NA,"UK pays $1 million to victims of plastic bullets","UK/Northern Ireland","Northern Ireland","accede",NA,NA,0,0,0,0,"N",0,0,0,48914,"Reuters","23/08/1989",NA,"Other"
"4985",1989-08-24,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4986",1989-08-25,"Fri","assassination","UFF","Catholics",NA,"shoot dead Catholic in his home","UK/Northern Ireland","Rathfriland","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","25/08/1989",NA,NA
"4987",1989-08-26,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4988",1989-08-27,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4989",1989-08-28,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4990",1989-08-29,"Tue","bomb-nd","PIRA","government","railroad","bomb on Dublin-Belfast line","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Press Association","29/08/1989",NA,"Newry & Mourne"
"4991",1989-08-30,"Wed","bomb-nd","PIRA","government","UDR","defuse Semtex bomb attached to car","UK/Northern Ireland","Aughinlig","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,48914,"Press Association","30/08/1989",NA,"Other"
"4992",1989-08-31,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4993",1989-09-01,"Fri","bomb-nd","PIRA","government","railroad","bomb on Antrim-Ballymena line","UK/Northern Ireland","Ballymena","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Press Association","01/09/1989",NA,"Ballymena"
"4994",1989-09-01,"Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Omagh","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,48914,"Press Association","01/09/1989",NA,"Omagh"
"4995",1989-09-02,"Sat","assassination","UVF","Catholics",NA,"shoot dead Catholic grocer; police shoot gunmen","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,1,1,"Y",3,0,0,350000,"Xinhau","02/09/1989",NA,"Belfast"
"4996",1989-09-03,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4997",1989-09-03,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4998",1989-09-04,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"4999",1989-09-05,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5000",1989-09-06,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5001",1989-09-07,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5002",1989-09-08,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5003",1989-09-09,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5004",1989-09-10,"Sun","arrest","UDR","government","police","arrest 2 UDR for murder of Catholic","UK/Northern Ireland","Belfast","terror","09/08/1989",NA,2,2,0,0,"N",8,0,0,350000,"Reuters","09/09/1989",NA,"Belfast"
"5005",1989-09-11,"Mon","convict","PIRA","government","court","convict of murder; sentenced to 92 years","UK/Northern Ireland","Belfast","terror","21/03/1988",NA,1,1,0,0,"N",0,0,0,48914,"Reuters","11/09/1989",NA,"Belfast"
"5006",1989-09-11,"Mon","trial","UDR","government","court","indicted for murder of Catholic","UK/Northern Ireland","Belfast","terror","09/08/1989",NA,2,2,0,0,"N",0,0,0,350000,"Reuters","11/09/1989",NA,"Belfast"
"5007",1989-09-12,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5008",1989-09-13,"Wed","trial","UVF","government","court","charged with procuring guns for UVF","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",0,0,0,350000,"Financial Times","14/09/1989",NA,"Belfast"
"5009",1989-09-14,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5010",1989-09-15,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5011",1989-09-16,"Sat","assassination","PIRA","government","UK troops","shoot dead soldier repairing police phones","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,48914,"Reuters","16/09/1989",NA,"Dungannon"
"5012",1989-09-17,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5013",1989-09-18,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5014",1989-09-19,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5015",1989-09-20,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5016",1989-09-21,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5017",1989-09-22,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5018",1989-09-23,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5019",1989-09-24,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5020",1989-09-25,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5021",1989-09-26,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5022",1989-09-27,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5023",1989-09-28,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5024",1989-09-29,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5025",1989-09-30,"Sat","trial","soldier","government","court","charged with leaking PIRA suspect list","UK/Northern Ireland","Belfast","leaking secret list",NA,NA,1,1,0,0,"N",0,0,0,350000,"Reuters","30/09/1989",NA,"Belfast"
"5026",1989-10-01,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5027",1989-10-02,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5028",1989-10-03,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5029",1989-10-04,"Wed","assassination","PIRA","Catholics",NA,"shoot dead wrong man in school yard","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,48914,"Xinhau","04/10/1989",NA,"Belfast"
"5030",1989-10-04,"Wed","kneecapping","PIRA","Catholics",NA,"shoot teenager in knees as punishment","UK/Northern Ireland","Belfast","punishment",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","04/10/1989",NA,"Belfast"
"5031",1989-10-05,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event",NA
"5032",1989-10-06,"Fri","statement","Catholic Church","PIRA",NA,"bishop says PIRA fighters cannot be Catholics","UK/Northern Ireland","Belfast","terror",NA,NA,1,0,0,0,"N",0,0,0,3e+05,"Reuters","06/10/1989",NA,"Belfast"
"5033",1989-10-07,"Sat","bomb-nd","PIRA","government","police","string of bomb explosions across Ulster","UK/Northern Ireland","Northern Ireland","Irish unity",NA,NA,27,0,0,0,"Y",0,0,0,48914,"Reuters","08/10/1989",NA,"Other"
"5034",1989-10-07,"Sat","bomb-nd","PIRA","government","prison","police find bomb near prison; foil jail break","UK/Northern Ireland","Belfast","Irish unity",NA,NA,8,0,0,0,"N",101,0,0,48914,"Reuters","08/10/1989",NA,"Belfast"
"5035",1989-10-07,"Sat","arrest","UDR","government","police","arrest UDR suspects for leaking secrets","UK/Northern Ireland","Belfast","leaking secret list",NA,NA,28,28,0,0,"N",101,0,0,350000,"Reuters","08/10/1989",NA,"Belfast"
"5036",1989-10-07,"Sat","raid","PIRA","government","police","find Semtex & guns in prison toilets","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",101,0,0,48914,"Reuters","08/10/1989",NA,"Belfast"
"5037",1989-10-07,"Sat","attack","PIRA","government","police","machine gun attack on police station","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,2,0,0,"Y",31,0,0,48914,"Reuters","12/10/1989",NA,"Belfast"
"5038",1989-10-08,"Sun","bomb-wd","PIRA","government","police","car bomb kills policeman","UK/Northern Ireland","Lisburn","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,48914,"Reuters","08/10/1989",NA,"Lisburn"
"5039",1989-10-08,"Sun","attack","PIRA","government","police","police foil mortar attack; defuse mortars","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,3,0,0,"N",31,0,0,48914,"Reuters","08/10/1989",NA,"Derry"
"5040",1989-10-08,"Sun","riot","Sinn Fein","government","police","riot at bar injures 2 police","UK/Northern Ireland","Belfast","Irish unity",NA,NA,31,8,0,0,"Y",8,2,0,48914,"Reuters","08/10/1989",NA,"Belfast"
"5041",1989-10-08,"Sun","assassination","UVF","Sinn Fein",NA,"shoot & injure SF official & his father","UK/Northern Ireland","Lyurgan","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","09/10/1989",NA,NA
