"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"4932","12/07/1989","Wed","march","Loyalists","Catholics",NA,"mark the Battle of Boyne victory","UK/Northern Ireland","Northern Ireland","British unity","7/12/1690",NA,1e+05,0,0,0,"N",301,0,0,350000,"Reuters","12/07/1989",NA
"4933","13/07/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4934","14/07/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4935","15/07/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4936","16/07/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4937","17/07/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4938","18/07/1989","Tue","assassination","PIRA","firm","CEO","murder businessman kidnapped in Ireland","UK/Northern Ireland","Crossmaglen","Irish unity","17/07/1989",NA,5,0,0,0,"Y",0,0,0,48914,"Xinhau","18/07/1989",NA
"4939","19/07/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4940","20/07/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4941","21/07/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4942","22/07/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4943","23/07/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4944","24/07/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4945","25/07/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4946","26/07/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4947","27/07/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4948","28/07/1989","Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,48914,"Reuters","28/07/1989",NA
"4949","29/07/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4950","30/07/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4951","31/07/1989","Mon","bomb-nd","PIRA","government",NA,"hijack laundry van, put in 450 kg bomb, explode it","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/07/1989",NA
"4952","01/08/1989","Tue","bomb-nd","PIRA","government","railroad","bomb Dublin-Belfast rail line","UK/Northern Ireland","Lurgan","Irish unity",NA,"23:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","01/08/1989",NA
"4953","02/08/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4954","03/08/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4955","04/08/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4956","05/08/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4957","06/08/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4958","07/08/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4959","08/08/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4960","09/08/1989","Wed","riot","Sinn Fein","government","police","clash with police on anniversary of detention","UK/Northern Ireland","Belfast","Irish unity","09/08/1971",NA,301,0,31,1,"Y",301,0,0,48914,"Xinhau","09/08/1989",NA
"4961","09/08/1989","Wed","assassination","UVF","Catholics",NA,"gunmen burst into home & shoot dead 2 Catholics","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","09/08/1989",NA
"4962","10/08/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4963","11/08/1989","Fri","rally","Sinn Fein","government","police","funeral for 15-year old boy killed 8/9/89","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,301,0,0,0,"N",301,0,0,48914,"Reuters","11/08/1989",NA
"4964","11/08/1989","Fri","riot","Sinn Fein","government","police","clash with police after funeral","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,101,0,3,0,"Y",301,0,0,48914,"Reuters","11/08/1989",NA
"4965","12/08/1989","Sat","bomb-nd","PIRA","government","police","bomb explodes in city center","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","12/08/1989",NA
"4966","12/08/1989","Sat","march","Loyalists","Catholics",NA,"Apprentice Boys march through Derry","UK/Northern Ireland","Derry","British unity","8/10/1688",NA,15000,0,0,0,"N",1001,0,0,350000,"Reuters","12/08/1989",NA
"4967","13/08/1989","Sun","bomb-nd","PIRA","government","police","police find car with 5 kg bomb; passengers flee","UK/Northern Ireland","Creggan","Irish unity","12/08/1970",NA,2,0,0,0,"N",8,0,0,48914,"Sunday Telegraph","13/08/1989",NA
"4968","13/08/1989","Sun","bomb-nd","PIRA","government","railroad","bomb Belfast-Derry railroad","UK/Northern Ireland","Coleraine","Irish unity","12/08/1970",NA,3,0,0,0,"Y",0,0,0,48914,"Sunday Telegraph","13/08/1989",NA
"4969","13/08/1989","Sun","march","Sinn Fein","government","police","mark 20 years of UK troops in Ulster","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,5000,0,0,0,"N",1001,0,0,48914,"Reuters","13/08/1989",NA
"4970","13/08/1989","Sun","riot","Sinn Fein","government","police","hijack & set ablaze 2 buses; clash with police","UK/Northern Ireland","Derry","Irish unity","12/08/1970",NA,301,0,0,0,"Y",1001,0,0,48914,"Reuters","13/08/1989",NA
"4971","14/08/1989","Mon","march","Sinn Fein","government",NA,"mark 20 years of UK troops in Ulster","UK/Northern Ireland","Derry","Irish unity","12/08/1970",NA,5000,0,0,0,"N",0,0,0,48914,"Reuters","14/08/1989",NA
"4972","14/08/1989","Mon","demonstration","Sinn Fein","government","police","mill around police stations yelling 'troops out!'","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,101,0,0,0,"N",101,0,0,48914,"Reuters","14/08/1989",NA
"4973","15/08/1989","Tue","arrest","NORAID","government","police","arrest U.S. NORAID lawyer","UK/Northern Ireland","Derry","terror",NA,NA,1,1,0,0,"N",8,0,0,48914,"Reuters","15/08/1989",NA
"4974","15/08/1989","Tue","riot","Sinn Fein","government","police","clash with police; throw fire bombs; police shoot plastic bullets","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,2,0,"Y",301,0,0,48914,"Reuters","15/08/1989",NA
"4975","15/08/1989","Tue","arrest","photographer","government","police","arrest German on suspicion of aiding PIRA","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",301,0,0,3001,"Xinhau","16/08/1989",NA
"4976","16/08/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4977","17/08/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4978","18/08/1989","Fri","attack","PIRA","government","police","machine gun attack on police station","UK/Northern Ireland","Armagh","Irish unity",NA,NA,8,0,0,0,"Y",31,0,0,48914,"Reuters","18/08/1989",NA
"4979","18/08/1989","Fri","deport","photographer","government","court","German photographer deported","UK/Northern Ireland","Belfast","terror","15/08/1989",NA,1,1,0,0,"N",0,0,0,3001,"Reuters","18/08/1989",NA
"4980","19/08/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4981","20/08/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4982","21/08/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4983","22/08/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4984","23/08/1989","Wed","accede","Sinn Fein","government",NA,"UK pays $1 million to victims of plastic bullets","UK/Northern Ireland","Northern Ireland","accede",NA,NA,0,0,0,0,"N",0,0,0,48914,"Reuters","23/08/1989",NA
"4985","24/08/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4986","25/08/1989","Fri","assassination","UFF","Catholics",NA,"shoot dead Catholic in his home","UK/Northern Ireland","Rathfriland","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","25/08/1989",NA
"4987","26/08/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4988","27/08/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4989","28/08/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4990","29/08/1989","Tue","bomb-nd","PIRA","government","railroad","bomb on Dublin-Belfast line","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Press Association","29/08/1989",NA
"4991","30/08/1989","Wed","bomb-nd","PIRA","government","UDR","defuse Semtex bomb attached to car","UK/Northern Ireland","Aughinlig","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,48914,"Press Association","30/08/1989",NA
"4992","31/08/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4993","01/09/1989","Fri","bomb-nd","PIRA","government","railroad","bomb on Antrim-Ballymena line","UK/Northern Ireland","Ballymena","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Press Association","01/09/1989",NA
"4994","01/09/1989","Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Omagh","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,48914,"Press Association","01/09/1989",NA
"4995","02/09/1989","Sat","assassination","UVF","Catholics",NA,"shoot dead Catholic grocer; police shoot gunmen","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,1,1,"Y",3,0,0,350000,"Xinhau","02/09/1989",NA
"4996","03/09/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4997","03/09/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4998","04/09/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4999","05/09/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5000","06/09/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5001","07/09/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5002","08/09/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5003","09/09/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5004","10/09/1989","Sun","arrest","UDR","government","police","arrest 2 UDR for murder of Catholic","UK/Northern Ireland","Belfast","terror","09/08/1989",NA,2,2,0,0,"N",8,0,0,350000,"Reuters","09/09/1989",NA
"5005","11/09/1989","Mon","convict","PIRA","government","court","convict of murder; sentenced to 92 years","UK/Northern Ireland","Belfast","terror","21/03/1988",NA,1,1,0,0,"N",0,0,0,48914,"Reuters","11/09/1989",NA
"5006","11/09/1989","Mon","trial","UDR","government","court","indicted for murder of Catholic","UK/Northern Ireland","Belfast","terror","09/08/1989",NA,2,2,0,0,"N",0,0,0,350000,"Reuters","11/09/1989",NA
"5007","12/09/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5008","13/09/1989","Wed","trial","UVF","government","court","charged with procuring guns for UVF","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",0,0,0,350000,"Financial Times","14/09/1989",NA
"5009","14/09/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5010","15/09/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5011","16/09/1989","Sat","assassination","PIRA","government","UK troops","shoot dead soldier repairing police phones","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,48914,"Reuters","16/09/1989",NA
"5012","17/09/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5013","18/09/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5014","19/09/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5015","20/09/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5016","21/09/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5017","22/09/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5018","23/09/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5019","24/09/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5020","25/09/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5021","26/09/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5022","27/09/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5023","28/09/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5024","29/09/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5025","30/09/1989","Sat","trial","soldier","government","court","charged with leaking PIRA suspect list","UK/Northern Ireland","Belfast","leaking secret list",NA,NA,1,1,0,0,"N",0,0,0,350000,"Reuters","30/09/1989",NA
"5026","01/10/1989","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5027","02/10/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5028","03/10/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5029","04/10/1989","Wed","assassination","PIRA","Catholics",NA,"shoot dead wrong man in school yard","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,48914,"Xinhau","04/10/1989",NA
"5030","04/10/1989","Wed","kneecapping","PIRA","Catholics",NA,"shoot teenager in knees as punishment","UK/Northern Ireland","Belfast","punishment",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","04/10/1989",NA
"5031","05/10/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5032","06/10/1989","Fri","statement","Catholic Church","PIRA",NA,"bishop says PIRA fighters cannot be Catholics","UK/Northern Ireland","Belfast","terror",NA,NA,1,0,0,0,"N",0,0,0,3e+05,"Reuters","06/10/1989",NA
"5033","07/10/1989","Sat","bomb-nd","PIRA","government","police","string of bomb explosions across Ulster","UK/Northern Ireland","Northern Ireland","Irish unity",NA,NA,27,0,0,0,"Y",0,0,0,48914,"Reuters","08/10/1989",NA
"5034","07/10/1989","Sat","bomb-nd","PIRA","government","prison","police find bomb near prison; foil jail break","UK/Northern Ireland","Belfast","Irish unity",NA,NA,8,0,0,0,"N",101,0,0,48914,"Reuters","08/10/1989",NA
"5035","07/10/1989","Sat","arrest","UDR","government","police","arrest UDR suspects for leaking secrets","UK/Northern Ireland","Belfast","leaking secret list",NA,NA,28,28,0,0,"N",101,0,0,350000,"Reuters","08/10/1989",NA
"5036","07/10/1989","Sat","raid","PIRA","government","police","find Semtex & guns in prison toilets","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",101,0,0,48914,"Reuters","08/10/1989",NA
"5037","07/10/1989","Sat","attack","PIRA","government","police","machine gun attack on police station","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,2,0,0,"Y",31,0,0,48914,"Reuters","12/10/1989",NA
"5038","08/10/1989","Sun","bomb-wd","PIRA","government","police","car bomb kills policeman","UK/Northern Ireland","Lisburn","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,48914,"Reuters","08/10/1989",NA
"5039","08/10/1989","Sun","attack","PIRA","government","police","police foil mortar attack; defuse mortars","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,3,0,0,"N",31,0,0,48914,"Reuters","08/10/1989",NA
"5040","08/10/1989","Sun","riot","Sinn Fein","government","police","riot at bar injures 2 police","UK/Northern Ireland","Belfast","Irish unity",NA,NA,31,8,0,0,"Y",8,2,0,48914,"Reuters","08/10/1989",NA
"5041","08/10/1989","Sun","assassination","UVF","Sinn Fein",NA,"shoot & injure SF official & his father","UK/Northern Ireland","Lyurgan","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","09/10/1989",NA
"5042","09/10/1989","Mon","assassination","PIRA","Loyalists",NA,"shoot dead a construction worker","UK/Northern Ireland","Kilrea","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,48914,"Xinhau","09/10/1989",NA
"5043","09/10/1989","Mon","trial","UDR","government","court","charged with illegal possession of ammunition","UK/Northern Ireland","Belfast","terror",NA,NA,4,4,0,0,"N",0,0,0,350000,"Xinhau","09/10/1989",NA
"5044","10/10/1989","Tue","raid","PIRA","government","police","police search prison for bombs & guns","UK/Northern Ireland","Belfast","terror",NA,NA,0,0,0,0,"N",200,0,0,48914,"Reuters","10/10/1989",NA
"5045","11/10/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5046","12/10/1989","Thu","trial","PIRA","government","court","charged with attempted murder","UK/Northern Ireland","Belfast","terror","07/10/1989",NA,1,1,0,0,"N",0,0,0,48914,"Reuters","12/10/1989",NA
"5047","13/10/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5048","14/10/1989","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5049","15/10/1989","Sun","demonstration","Sinn Fein","government",NA,"march against press ban on PIRA","UK/Northern Ireland","Belfast","Irish unity",NA,NA,301,0,0,0,"N",301,0,0,48914,"Financial Times","16/10/1989",NA
"5050","16/10/1989","Mon","bomb-nd","PIRA","government","police","police defuse bomb on school yard","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,48914,"Reuters","16/10/1989",NA
"5051","17/10/1989","Tue","strike","college lecturers","government",NA,"strike for higher pay","UK/Northern Ireland","Northern Ireland","wages",NA,NA,301,0,0,0,"N",0,0,0,550700,"Financial Times","18/10/1989",NA
"5052","18/10/1989","Wed","assassination","PIRA","Loyalists",NA,"burst into home, shoot dead husband & father","UK/Northern Ireland","Magheralin","Irish unity",NA,"22:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","18/10/1989",NA
"5053","19/10/1989","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5054","20/10/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5055","21/10/1989","Sat","preempt","PIRA","government","prison","all visits cancelled; fear of riot","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",0,0,0,48914,"Observer","22/10/1989",NA
"5056","22/10/1989","Sun","extort","PIRA","organization",NA,"demand protection money for Halloween kids' fair","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",0,0,0,48914,"Daily Telegraph","23/10/1989",NA
"5057","23/10/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5058","24/10/1989","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5059","25/10/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5060","26/10/1989","Thu","attack","PIRA","government","UK troops","mortar attack on fort","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,8,0,0,0,"Y",101,0,0,48914,"Reuters","26/10/1989",NA
"5061","27/10/1989","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5062","28/10/1989","Sat","symbolic","citizens","PIRA",NA,"ride in 'peace train' from Belfast to Dublin","UK/Northern Ireland","Belfast","anti-train bombings",NA,NA,1000,0,0,0,"N",0,0,0,7e+05,"Reuters","28/10/1989",NA
"5063","28/10/1989","Sat","bomb-nd","PIRA","citizens",NA,"bomb scare on 'peace train'; riders refuse to leave","UK/Northern Ireland","Northern Ireland","Irish unity",NA,"8 hours",3,0,0,0,"N",31,0,0,48914,"Reuters","29/10/1989",NA
"5064","28/10/1989","Sat","symbolic","citizens","PIRA",NA,"refuse to leave train during bomb scare","UK/Northern Ireland","Portadown","anti-train bombings",NA,"20 hours",48,0,0,0,"N",0,0,0,7e+05,"Reuters","29/10/1989",NA
"5065","29/10/1989","Sun","hijack","PIRA","newspaper carrier",NA,"hijack car, insert bomb, make him drive to police station","UK/Northern Ireland","Carrickmore","Irish unity",NA,NA,3,0,0,0,"N",0,0,0,48914,"Daily Telegraph","30/10/1989",NA
"5066","29/10/1989","Sun","bomb-nd","PIRA","government","police","hijacked car bomb blows up at police station","UK/Northern Ireland","Carrickmore","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,48914,"Daily Telegraph","30/10/1989",NA
"5067","30/10/1989","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"5068","31/10/1989","Tue","riot","Sinn Fein","government","police","besiege police station with fire bombs","UK/Northern Ireland","Coalisland","Irish unity",NA,"19:00-22:00",50,0,0,0,"Y",8,0,0,48914,"Reuters","31/10/1989",NA
"5069","31/10/1989","Tue","bomb-nd","PIRA","government","railroad","bomb on Belfast-Bangor line","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/10/1989",NA
"5070","31/10/1989","Tue","bomb-nd","PIRA","government","railroad","bomb on Belfast-Alarne line","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/10/1989",NA
"5071","31/10/1989","Tue","bomb-nd","PIRA","government","railroad","bomb on Newry-Dundalk line","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/10/1989",NA
"5072","31/10/1989","Tue","bomb-nd","PIRA","government","railroad","bomb on Belfast-Dublin line","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","31/10/1989",NA
"5073","31/10/1989","Tue","bomb-nd","PIRA","government","police","police disarm car bomb","UK/Northern Ireland","Cappagh","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,48914,"Reuters","01/11/1989",NA
"5074","01/11/1989","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
