"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"1379",1988-08-02,"Tue","bomb-nd","PIRA","government","UDR","UDR group hits mine; PIRA then fires shots","UK/Northern Ireland","Dungannon","Irish unity",NA,NA,3,0,0,0,"Y",6,6,0,83389,"Reuters","02/08/1988",NA,"Dungannon"
"1380",1988-08-02,"Tue","bomb-wd","PIRA","government","police","car bomb kills policeman","UK/Northern Ireland","Lisburn","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,83389,"Reuters","02/08/1988",NA,"Lisburn"
"1381",1988-08-02,"Tue","assassination","PIRA","government","UDR","drag UDR man out of store & shoot him in head","UK/Northern Ireland","Belfast","Irish unity",NA,NA,1,0,0,0,"Y",1,0,1,83389,"Reuters","02/08/1988",NA,"Belfast"
"1382",1988-08-03,"Wed","assassination","PIRA","government","UK troops","soldier shot dead as he drove a car","UK/Northern Ireland","Cookstown","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Xinhau","03/08/1988",NA,"Cookstown"
"1383",1988-08-07,"Sun","raid","PIRA","government","police","police find weapons cache","Ireland","Newcastle","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","07/08/1988",NA,"TBD"
"1384",1988-08-07,"Sun","raid","PIRA","government","UK troops","find bomb factory in disused house","UK/Northern Ireland","Coagh","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","07/08/1988",NA,"Magherafelt"
"1385",1988-08-09,"Tue","riot","Sinn Fein","government","police","riot on anniversary of internment without trial","UK/Northern Ireland","Belfast","Irish unity","09/08/1971","00:00-6:00",301,42,0,0,"Y",301,8,0,83389,"Reuters","09/08/1988",NA,"Belfast"
"1386",1988-08-09,"Tue","attack","Sinn Fein","government","police","shoot & fire bomb a police station","UK/Northern Ireland","Belfast","Irish unity","09/08/1971","00:00-6:00",31,0,0,0,"Y",301,0,0,83389,"Reuters","09/08/1988",NA,"Belfast"
"1387",1988-08-10,"Wed","attack","INLA","government","police","attack police checkpoint with guns; 1 killed","UK/Northern Ireland","Strabane","Irish unity",NA,NA,3,0,0,1,"Y",8,0,0,83389,"Reuters","10/08/1988",NA,"Strabane"
"1388",1988-08-10,"Wed","deployment","PIRA","government","Inland Revenue","tax office opens records of Sinn Fein to police","UK/Northern Ireland","Belfast","terror",NA,NA,0,0,0,0,"N",0,0,0,83389,"Accountancy Age","11/08/1988",NA,"Belfast"
"1389",1988-08-11,"Thu","rally","Sinn Fein","government","police","funeral for teenage killed by UVF","UK/Northern Ireland","Belfast","Irish unity","08/08/1988",NA,301,0,0,0,"N",101,0,0,83389,"Reuters","11/08/1988",NA,"Belfast"
"1390",1988-08-12,"Fri","rally","INLA","government","police","funeral for INLA fighter killed in attack","UK/Northern Ireland","Strabane","Irish unity","10/08/1988",NA,301,0,0,0,"N",101,0,0,83389,"Reuters","12/08/1988",NA,"Strabane"
"1391",1988-08-13,"Sat","demonstration","Loyalists","Catholics","police","Apprentice Boys march through Derry","UK/Northern Ireland","Derry","British unity","8/10/1688",NA,10000,0,0,0,"N",301,0,0,350000,"Reuters","13/08/1988",NA,"Derry"
"1392",1988-08-17,"Wed","assassination","PIRA","firm","fruit seller","shoot dead owner of fruit stand alleged to be UVF","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,83389,"Xinhau","17/08/1988",NA,"Belfast"
"1393",1988-08-19,"Fri","bomb-nd","PIRA","government","police","1 female & 2 male police officers hurt by bomb","UK/Northern Ireland","Lisnaskea","Irish unity",NA,NA,3,0,0,0,"Y",3,3,0,83389,"Reuters","19/08/1988",NA,"Fermanagh"
"1394",1988-08-19,"Fri","bomb-nd","PIRA","firm","hotel","blow up hotel on road from Belfast to Newry","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","19/08/1988",NA,"Newry & Mourne"
"1395",1988-08-19,"Fri","bomb-wd","PIRA","government","UK troops","mine blows up troop bus","UK/Northern Ireland","Omagh","Irish unity",NA,NA,3,0,0,0,"Y",28,20,8,83389,"Reuters","19/08/1988",NA,"Omagh"
"1396",1988-08-22,"Mon","raid","PIRA","government","police","police find weapons cache","Ireland","Clane","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","24/08/1988",NA,"TBD"
"1397",1988-08-22,"Mon","bomb-wd","PIRA","government","navy","Naval officer killed by car bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,83389,"Reuters","22/08/1988",NA,"Belfast"
"1398",1988-08-24,"Wed","raid","PIRA","government","police","police find weapons cache","Ireland","Offaly","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","24/08/1988",NA,"TBD"
"1399",1988-08-24,"Wed","arrest","PIRA","government","police","arrest suspects in Omagh bombing","UK/Northern Ireland","Omagh","terror","19/08/1988",NA,8,8,0,0,"N",101,0,0,83389,"Reuters","24/08/1988",NA,"Omagh"
"1400",1988-08-24,"Wed","bomb-nd","PIRA","government","police","car bomb injures 2 passing police","UK/Northern Ireland","Coagh","Irish unity",NA,NA,3,0,0,0,"Y",2,2,0,83389,"Reuters","24/08/1988",NA,"Magherafelt"
"1401",1988-08-25,"Thu","arrest","PIRA","government","police","arrest suspects in Omagh bombing","UK/Northern Ireland","Belfast","terror",NA,"22:00",4,4,0,0,"N",101,0,0,83389,"Reuters","25/08/1988",NA,"Belfast"
"1402",1988-08-25,"Thu","attack","PIRA","government","police","shoot at police station","UK/Northern Ireland","Derry","Irish unity",NA,NA,8,0,0,0,"Y",31,0,0,83389,"Reuters","26/08/1988",NA,"Derry"
"1403",1988-08-26,"Fri","bomb-nd","PIRA","government","court","bomb destroys courthouse","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","26/08/1988",NA,"Derry"
"1404",1988-08-26,"Fri","deployment","Sinn Fein","government","police","deploy forces against extradition protest","UK/Northern Ireland","Belfast","extradition",NA,NA,0,0,0,0,"N",1001,0,0,83389,"Reuters","26/08/1988",NA,"Belfast"
"1405",1988-08-27,"Sat","rally","Sinn Fein","government","police","rally against extradition","Ireland","Clones","extradition",NA,NA,301,0,0,0,"N",301,0,0,7424,"Reuters","27/08/1988",NA,"TBD"
"1406",1988-08-27,"Sat","extradition","Ireland","UK","police","Ireland hands Robert Russell to RUC","UK/Northern Ireland","Carrickarnan","extradition",NA,NA,1,1,0,0,"N",101,0,0,83389,"Reuters","27/08/1988",NA,"Armagh"
"1407",1988-08-27,"Sat","riot","Sinn Fein","government","police","clash with police against extradition","UK/Northern Ireland","Belfast","extradition",NA,NA,301,12,0,0,"Y",301,0,0,83389,"Reuters","27/08/1988",NA,"Belfast"
"1408",1988-08-27,"Sat","bomb-nd","PIRA","government","airport","bomb found at airport","UK/Northern Ireland","Belfast","extradition",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","27/08/1988",NA,"Belfast"
"1409",1988-08-27,"Sat","bomb-nd","PIRA","government","police","1 police, 2 women injured by 3 bombs","UK/Northern Ireland","Derry","extradition",NA,NA,3,0,0,0,"Y",2,2,0,83389,"Reuters","27/08/1988",NA,"Derry"
"1410",1988-08-27,"Sat","bomb-nd","PIRA","government","police","3 bombs injure policeman","UK/Northern Ireland","Belfast","extradition",NA,NA,9,0,0,0,"Y",1,1,0,83389,"Reuters","27/08/1988",NA,"Belfast"
"1411",1988-08-28,"Sun","bomb-nd","PIRA","government","city hall","bomb damages city hall","UK/Northern Ireland","Belfast","extradition",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","28/08/1988",NA,"Belfast"
"1412",1988-08-28,"Sun","bomb-nd","PIRA","government","police","bomb damages police station","UK/Northern Ireland","Belfast","extradition",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","28/08/1988",NA,"Belfast"
"1413",1988-08-30,"Tue","gunfight","PIRA","government","SAS","3 PIRA men killed in fight with SAS","UK/Northern Ireland","Drumnakilly","Irish unity",NA,NA,3,0,0,3,"Y",8,0,0,83389,"Xinhau","30/08/1988",NA,"Omagh"
"1414",1988-09-02,"Fri","rally","Sinn Fein","government","police","funeral for 2 killed by SAS","UK/Northern Ireland","Loughmacory","Irish unity","30/08/1988",NA,1500,0,0,0,"N",301,0,0,83389,"Reuters","02/09/1988",NA,"Fermanagh"
"1415",1988-09-03,"Sat","rally","Sinn Fein","government","police","funeral for 1 killed by SAS","UK/Northern Ireland","Six Mile Cross","Irish unity","30/08/1988",NA,2000,0,0,0,"N",301,0,0,83389,"Reuters","03/09/1988",NA,"Fermanagh"
"1416",1988-09-04,"Sun","march","Catholics","government","police","mark 20th anniversary of start of civil rights movement","UK/Northern Ireland","Dungannon","Irish unity","04/09/1968",NA,301,0,0,0,"N",0,0,0,3e+05,"Reuters","04/09/1988",NA,"Dungannon"
"1417",1988-09-04,"Sun","bomb-nd","PIRA","government","police","police defuse 135 kg car bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,2,0,0,"N",8,1,0,83389,"Reuters","04/09/1988",NA,"Belfast"
"1418",1988-09-06,"Tue","raid","UVF","government","police","police find gun factory","UK/Northern Ireland","Ballynahinch","British unity",NA,NA,0,0,0,0,"N",101,0,0,350000,"Reuters","06/09/1988",NA,"Down"
"1419",1988-09-07,"Wed","assassination","INLA","government","UDA","shoot UDA man outside his store","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Xinhau","07/09/1988",NA,"Belfast"
"1420",1988-09-08,"Thu","bomb-nd","PIRA","government","police","bomb destroys police station; injures 9 citizens & 5 police","UK/Northern Ireland","Coagh","Irish unity",NA,"22:00",3,0,0,0,"Y",8,5,0,83389,"Reuters","08/09/1988",NA,"Magherafelt"
"1421",1988-09-12,"Mon","bomb-nd","PIRA","government","minister","bomb destroys house of top bureaucrat","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Xinhau","12/09/1988",NA,"Belfast"
"1422",1988-09-12,"Mon","bomb-nd","PIRA","government","city hall","bomb hits city hall; 6 citizens, 2 police injured","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,2,0,83389,"Xinhau","12/09/1988",NA,"Belfast"
"1423",1988-09-16,"Fri","bomb-nd","PIRA","government","police","bomb aimed at police car injures soldier & nurse","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,1,0,83389,"Reuters","16/09/1988",NA,"Belfast"
"1424",1988-09-25,"Sun","assassination","PIRA","government","UDR","shoot UDR man dead by his car","UK/Northern Ireland","Middletown","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","25/09/1988",NA,"Armagh"
"1425",1988-09-27,"Tue","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Tyrone","Irish unity",NA,NA,8,8,0,0,"N",101,0,0,83389,"Reuters","27/09/1988",NA,"Omagh"
"1426",1988-09-29,"Thu","resign","radio announcers","government","RTE","protest cutting show from 5 to 3 minutes","Ireland","Dublin","program time",NA,NA,3,0,0,0,"N",0,0,0,30001,"Irish Times","30/09/1988",NA,"TBD"
"1427",1988-10-03,"Mon","bomb-nd","PIRA","government","police","police take 7 hours to defuse 240 kg bomb","UK/Northern Ireland","Magherafelt","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","03/10/1988",NA,"Derry"
"1428",1988-10-07,"Fri","arrest","PIRA","government","police","arrest Patrick McVeigh on bombing charges","Ireland","Dundalk","Irish unity",NA,NA,1,1,0,0,"N",8,0,0,7424,"Reuters","07/10/1988",NA,"TBD"
"1429",1988-10-10,"Mon","arrest","PIRA","government","police","arrest James Clark, escaped from Maze in Belfast","Ireland","Portlaoise","Irish unity",NA,NA,1,1,0,0,"N",8,0,0,7424,"Reuters","10/10/1988",NA,"TBD"
"1430",1988-10-11,"Tue","assassination","PIRA","government","police","shoot policeman dead & wound 2 others","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","11/10/1988",NA,"Belfast"
"1431",1988-10-12,"Wed","trial","PIRA","government","court","customs official charged with importing illegal guns","Ireland","Dublin","Irish unity",NA,NA,1,1,0,0,"N",0,0,0,7424,"Daily Telegraph","12/10/1988",NA,"TBD"
"1432",1988-10-13,"Thu","trial","UVF","government","court","charge murder of 4 Catholics","UK/Northern Ireland","Belfast","terror","15/05/1988",NA,1,1,0,0,"N",0,0,0,350000,"Reuters","13/10/1988",NA,"Belfast"
"1433",1988-10-13,"Thu","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Derry","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","13/10/1988",NA,"Derry"
"1434",1988-10-17,"Mon","bomb-wd","PIRA","firm","building contractor","sales manager killed by car bomb; wife survives","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","17/10/1988",NA,"Belfast"
"1435",1988-10-18,"Tue","censor","journalists","government","cabinet","ban interviews with terrorists","UK/Northern Ireland","Northern Ireland","terror",NA,NA,0,0,0,0,"N",0,0,0,30001,"Daily Telegraph","19/10/1988",NA,"Other"
"1436",1988-10-20,"Thu","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Rosslea","terror",NA,NA,0,0,0,0,"N",101,0,0,83389,"Reuters","20/10/1988",NA,"Fermanagh"
"1437",1988-10-21,"Fri","hostage-nd","PIRA","government","UK troops","hold family hostage, steal their car for attack","UK/Northern Ireland","Derry","Irish unity",NA,NA,5,0,0,0,"N",0,0,0,83389,"Reuters","21/10/1988",NA,"Derry"
"1438",1988-10-21,"Fri","attack","PIRA","government","UK troops","attack army post; no deaths or injuries","UK/Northern Ireland","Derry","Irish unity",NA,NA,5,0,0,0,"Y",31,0,0,83389,"Reuters","21/10/1988",NA,"Derry"
"1439",1988-10-23,"Sun","bomb-nd","PIRA","government","police","bomb meant for police injures 3 civilians","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",3,0,0,83389,"Reuters","23/10/1988",NA,"Belfast"
"1440",1988-10-26,"Wed","attack","PIRA","government","police","gunmen ambush police; 1 policeman dead, 1 injured & 1 civilian injured","UK/Northern Ireland","Kinawley","Irish unity",NA,NA,5,0,0,0,"Y",2,1,1,83389,"Xinhau","26/10/1988",NA,"Fermanagh"
"1441",1988-10-26,"Wed","bomb-wd","PIRA","government","post office","car bomb kills postal official","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,83389,"Reuters","26/10/1988",NA,"Belfast"
"1442",1988-10-27,"Thu","raid","PIRA","government","police","find Soviet flamethrower in arms cache","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","27/10/1988",NA,"Belfast"
"1443",1988-10-30,"Sun","attack","PIRA","government","police","mortar attack on police station; woman dies of heart attack","UK/Northern Ireland","Rosslea","Irish unity",NA,NA,8,0,0,0,"Y",8,0,0,83389,"Reuters","30/10/1988",NA,"Fermanagh"
"1444",1988-10-31,"Mon","robbery","PIRA","firm","Short Brothers","take missile guidance devices","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","31/10/1988",NA,"Belfast"
"1445",1988-11-01,"Tue","trial","Loyalist","government","court","charged with murder at PIRA funeral","UK/Northern Ireland","Belfast","terror","16/03/1988",NA,1,1,0,0,"N",0,0,0,3001,"Reuters","01/11/1988",NA,"Belfast"
"1446",1988-11-04,"Fri","preempt","PIRA","government","police","arrest 3 preparing for a mortar attack","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,3,0,0,"N",31,0,0,83389,"Reuters","04/11/1988",NA,"Belfast"
"1447",1988-11-04,"Fri","hostage-nd","PIRA","government","police","arrest 2 for kidnapping family & hijacking van","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,2,0,0,"N",31,0,0,83389,"Reuters","04/11/1988",NA,"Belfast"
"1448",1988-11-04,"Fri","bomb-nd","PIRA","government","police","put Irish flag on telephone police with booby-trap bomb","UK/Northern Ireland","Rosslea","Irish unity",NA,NA,3,0,0,0,"Y",1,1,0,83389,"Reuters","04/11/1988",NA,"Fermanagh"
"1449",1988-11-04,"Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Parkgate","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","04/11/1988",NA,"Antrim"
"1450",1988-11-06,"Sun","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Lisnaskea","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","06/11/1988",NA,"Fermanagh"
"1451",1988-11-09,"Wed","obstruction","Loyalists","government","minister","prevent minister from conference; protest accord","UK/Northern Ireland","Craigavon","Anglo-Irish accord",NA,NA,8,0,0,0,"N",0,0,0,350000,"Daily Telegraph","10/11/1988",NA,"Armagh"
"1452",1988-11-11,"Fri","boycott","judge","government","court","judge walks out when rats come into courtroom","Ireland","Dublin","pest infestation",NA,NA,1,1,0,0,"N",0,0,0,30001,"Reuters","11/11/1988",NA,"TBD"
"1453",1988-11-14,"Mon","boycott","Sinn Fein","government","court","PIRA lawyers walk out of shoot-to-kill inquest","UK/Northern Ireland","Craigavon","justice","30/08/1988",NA,8,0,0,0,"N",0,0,0,83389,"Daily Telegraph","15/11/1988",NA,"Armagh"
"1454",1988-11-16,"Wed","raid","UDA","government","police","find arms cache","UK/Northern Ireland","Armagh","British unity",NA,NA,10,10,0,0,"N",31,0,0,350000,"Reuters","16/11/1988",NA,"Armagh"
"1455",1988-11-17,"Thu","trial","PIRA","government","court","charged with murder of SAS members","UK/Northern Ireland","Belfast","Irish unity","19/03/1988",NA,2,2,0,0,"N",0,0,0,83389,"Reuters","17/11/1988",NA,"Belfast"
"1456",1988-11-18,"Fri","raid","UDA","government","police","find arms cache","UK/Northern Ireland","Armagh","British unity",NA,NA,0,0,0,0,"N",31,0,0,350000,"Xinhau","18/11/1988",NA,"Armagh"
"1457",1988-11-18,"Fri","bomb-nd","PIRA","government","tax office","blow up tax office","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","18/11/1988",NA,"Derry"
"1458",1988-11-18,"Fri","bomb-nd","PIRA","government","police","defuse bomb on path to school","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","18/11/1988",NA,"Belfast"
"1459",1988-11-20,"Sun","bomb-nd","PIRA","government","UK troops","9 soldiers injured by car bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,9,0,83389,"Reuters","20/11/1988",NA,"Belfast"
"1460",1988-11-21,"Mon","arrest","PIRA","government","police","PIRA member arrested at airport","Ireland","Dublin","terror","21/11/1988",NA,1,1,0,0,"N",8,0,0,7424,"Reuters","21/11/1988",NA,"TBD"
"1461",1988-11-21,"Mon","assassination","PIRA","government","police","2 gunmen shoot dead 1 policeman, injure 1","UK/Northern Ireland","Castlederg","Irish unity",NA,NA,2,0,0,0,"Y",2,1,1,83389,"Xinhau","21/11/1988",NA,"Strabane"
"1462",1988-11-22,"Tue","trial","PIRA","government","court","PIRA member charged with 1981 escape","Ireland","Dublin","terror",NA,NA,1,1,0,0,"N",0,0,0,7424,"Reuters","22/11/1988",NA,"TBD"
"1463",1988-11-23,"Wed","attack","PIRA","government","police","rocket misses police patrol","UK/Northern Ireland","Castlewellan","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,83389,"Reuters","23/11/1988",NA,"Down"
"1464",1988-11-23,"Wed","bomb-wd","PIRA","government","police","bomb destroys police station; kills 2 civilians","UK/Northern Ireland","Benburb","Irish unity",NA,"20:00",3,0,0,0,"Y",10,8,0,83389,"Reuters","23/11/1988",NA,"Armagh"
"1465",1988-12-01,"Thu","bomb-nd","PIRA","government","UK troops","bomb military observation post; injure 4","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",4,4,0,83389,"Reuters","01/12/1988",NA,"Derry"
"1466",1988-12-08,"Thu","bomb-nd","PIRA","government","UK troops","bomb military housing estate, 2 injured","UK/Northern Ireland","Lisburn","Irish unity",NA,NA,3,0,0,0,"Y",301,2,0,83389,"Reuters","08/12/1988",NA,"Lisburn"
"1467",1988-12-09,"Fri","convict","UDA","government","court","convicted of extortion of construction company","UK/Northern Ireland","Belfast","extortion",NA,NA,4,4,0,0,"N",0,0,0,350000,"Reuters","09/12/1988",NA,"Belfast"
"1468",1988-12-12,"Mon","attack","PIRA","firm","building contractor","mortar attack on contractor who works for state","UK/Northern Ireland","Magherafelt","Irish unity",NA,NA,8,0,0,0,"Y",0,0,0,83389,"Reuters","12/12/1988",NA,"Derry"
"1469",1988-12-13,"Tue","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Dungannon","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","14/12/1988",NA,"Dungannon"
"1470",1988-12-13,"Tue","bomb-nd","PIRA","government","police","police defuse 135 kg bomb outside motor vehicle department","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","14/12/1988",NA,"Belfast"
"1471",1988-12-13,"Tue","assassination","PIRA","firm","auto garage","shoot dead a mechanic who worked for state","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,83389,"Reuters","14/12/1988",NA,"Belfast"
"1472",1988-12-13,"Tue","bomb-nd","PIRA","government","UK troops","army defuse 200 kg bomb","UK/Northern Ireland","Belfast","Irish unity",NA,"22:00",3,0,0,0,"N",8,0,0,83389,"Reuters","14/12/1988",NA,"Belfast"
"1473",1988-12-14,"Wed","bomb-nd","PIRA","government","police","bomb thrown at police injures 2 & 1 civilian","UK/Northern Ireland","Newry","Irish unity",NA,"9:35",3,0,0,0,"Y",2,2,0,83389,"Xinhau","14/12/1988",NA,"Newry & Mourne"
"1474",1988-12-15,"Thu","bomb-nd","PIRA","government","police","bomb aimed at military is near school; defused","UK/Northern Ireland","Antrim","Irish unity",NA,NA,11,11,0,0,"N",8,0,0,83389,"Reuters","16/12/1988",NA,"Antrim"
"1475",1988-12-16,"Fri","assassination","PIRA","government","UDR","shoot dead UDR man in a coal truck","UK/Northern Ireland","Downpatrick","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","16/12/1988",NA,"Down"
"1476",1988-12-16,"Fri","statement","PIRA","government","UK troops","PIRA gives troops 7 days to leave N. Ireland","UK/Northern Ireland","Belfast","Irish unity",NA,NA,8,0,0,0,"N",0,0,0,83389,"Reuters","16/12/1988",NA,"Belfast"
"1477",1988-12-18,"Sun","bomb-nd","PIRA","government","UK troops","car bomb explodes at UK military housing","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",301,0,0,83389,"Reuters","18/12/1988",NA,"Derry"
"1478",1988-12-19,"Mon","bomb-nd","PIRA","government","UK troops","car bomb explodes at UK military housing; 5 injuries","UK/Northern Ireland","Armagh","Irish unity",NA,NA,3,0,0,0,"Y",301,0,0,83389,"Reuters","20/12/1988",NA,"Armagh"
"1479",1988-12-19,"Mon","bomb-nd","PIRA","government","UK troops","car bomb explodes at UK military housing; 4 injuries","UK/Northern Ireland","Tyrone","Irish unity",NA,NA,3,0,0,0,"Y",301,0,0,83389,"Reuters","20/12/1988",NA,"Omagh"
"1480",1988-12-22,"Thu","hijack","PIRA","government","police","hijack taxi to bomb police, but run out of gas","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","22/12/1988",NA,"Belfast"
"1481",1988-12-31,"Sat","attack","PIRA","government","UDR","mortar & bomb attack on UDR post","UK/Northern Ireland","Cookstown","Irish unity",NA,"21:00",8,0,0,0,"Y",101,0,0,83389,"Daily Telegraph","01/01/1989",NA,"Cookstown"
"1482",1988-12-31,"Sat","bomb-nd","PIRA","government","police","kids find a Semtex bomb under a pram","UK/Northern Ireland","Cookstown","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Daily Telegraph","01/01/1989",NA,"Cookstown"
"1483",1989-01-03,"Tue","statement","PIRA","government","royal family","PIRA warns that it will attack the royal family","UK/Northern Ireland","Belfast","Irish unity",NA,NA,31,0,0,0,"N",0,0,0,83389,"Reuters","03/01/1989",NA,"Belfast"
"1484",1989-01-04,"Wed","raid","PIRA","government","police","find arms cache","Ireland","Shannonbridge","terror",NA,NA,0,0,0,0,"N",31,0,0,7424,"Financial Times","05/01/1989",NA,"TBD"
"1485",1989-01-04,"Wed","raid","PIRA","government","police","find bomb factory","UK/Northern Ireland","Derry","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Daily Telegraph","05/01/1989",NA,"Derry"
"1486",1989-01-10,"Tue","attack","PIRA","government","police","gun attack on police station at jail","UK/Northern Ireland","Belfast","Irish unity",NA,NA,8,0,0,0,"Y",8,0,0,83389,"Reuters","10/01/1989",NA,"Belfast"
"1487",1989-01-10,"Tue","bomb-nd","PIRA","government","police","police defuse 100 kg car bomb at jail","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,83389,"Reuters","10/01/1989",NA,"Belfast"
"1488",1989-01-14,"Sat","bomb-nd","PIRA","government","police","police fire at bombers; army defuses bomb","UK/Northern Ireland","Crumlin","Irish unity",NA,NA,3,1,0,0,"Y",8,0,0,83389,"Reuters","14/01/1989",NA,"Belfast"
"1489",1989-01-14,"Sat","bomb-nd","PIRA","government","UK troops","soldier wounded by bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,83389,"Reuters","14/01/1989",NA,"Belfast"
"1490",1989-01-14,"Sat","bomb-nd","PIRA","government","UK troops","soldier wounded by bomb","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,83389,"Reuters","14/01/1989",NA,"Derry"
"1491",1989-01-15,"Sun","raid","PIRA","government","police","find arms cache","Ireland","Kilkenny","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","15/01/1989",NA,"TBD"
"1492",1989-01-15,"Sun","assassination","PIRA","government","RUC","shoot dead an Ulster police reservist","Ireland","Ballintra","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,7424,"Daily Telegraph","16/01/1989",NA,"TBD"
"1493",1989-01-18,"Wed","bomb-nd","PIRA","government","court","car bomb explodes near courthouse","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","18/01/1989",NA,"Belfast"
"1494",1989-01-19,"Thu","riot","Sinn Fein","government","police","clash with police","UK/Northern Ireland","Belfast","Irish unity",NA,"22:00-23:59",100,0,0,0,"Y",101,0,0,83389,"Reuters","20/01/1989",NA,"Belfast"
"1495",1989-01-25,"Wed","bomb-nd","PIRA","government","court","bomb explodes at courthouse","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","25/01/1989",NA,"Derry"
"1496",1989-01-28,"Sat","bomb-wd","PIRA","government","police","bomb tossed at police car kills 1, injures 1","UK/Northern Ireland","Sion Mills","Irish unity",NA,NA,3,0,0,0,"Y",2,1,1,83389,"Reuters","28/01/1989",NA,"Strabane"
