Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
29/09/1982;Wed;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
29/09/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
30/09/1982;Thu;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
30/09/1982;Thu;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
30/09/1982;Thu;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
01/10/1982;Fri;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
01/10/1982;Fri;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
01/10/1982;Fri;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
02/10/1982;Sat;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
02/10/1982;Sat;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
02/10/1982;Sat;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
03/10/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
04/10/1982;Mon;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
04/10/1982;Mon;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
04/10/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
05/10/1982;Tue;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
05/10/1982;Tue;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
05/10/1982;Tue;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
06/10/1982;Wed;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
06/10/1982;Wed;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
06/10/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
07/10/1982;Thu;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
07/10/1982;Thu;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
07/10/1982;Thu;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
08/10/1982;Fri;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
08/10/1982;Fri;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
08/10/1982;Fri;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
09/10/1982;Sat;strike;catering workers;government;airport;strike over benefits;Ireland;Dublin;worker benefits;;;250;0;0;0;N;0;0;0;678827;Irish Independent;11/10/1982;
09/10/1982;Sat;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
09/10/1982;Sat;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
09/10/1982;Sat;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
10/10/1982;Sun;strike;catering workers;government;airport;strike over benefits;Ireland;Dublin;worker benefits;;;250;0;0;0;N;0;0;0;678827;Irish Independent;11/10/1982;
10/10/1982;Sun;;;;;;;;;;;;;;;;;;;;;;
11/10/1982;Mon;strike;catering workers;government;airport;strike over benefits;Ireland;Dublin;worker benefits;;;250;0;0;0;N;0;0;0;678827;Irish Independent;11/10/1982;
11/10/1982;Mon;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
11/10/1982;Mon;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
11/10/1982;Mon;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
11/10/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
12/10/1982;Tue;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
12/10/1982;Tue;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
12/10/1982;Tue;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
13/10/1982;Wed;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
13/10/1982;Wed;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
13/10/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
14/10/1982;Thu;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
14/10/1982;Thu;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
14/10/1982;Thu;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
15/10/1982;Fri;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
15/10/1982;Fri;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
15/10/1982;Fri;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
16/10/1982;Sat;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
16/10/1982;Sat;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
16/10/1982;Sat;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
17/10/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
18/10/1982;Mon;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
18/10/1982;Mon;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
18/10/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
19/10/1982;Tue;obstruction;fishermen;EU;;block ports against EU ban on herring fishing;Ireland;Ireland;fishing rights;;;301;0;0;0;N;0;0;0;30001;Reuters;19/10/1982;
19/10/1982;Tue;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
19/10/1982;Tue;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
19/10/1982;Tue;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
20/10/1982;Wed;obstruction;fishermen;EU;;block ports against EU ban on herring fishing;Ireland;Ireland;fishing rights;;;301;0;0;0;N;0;0;0;30001;Financial Times;21/10/1982;
20/10/1982;Wed;strike;retail workers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;500;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
20/10/1982;Wed;strike;porters & drivers;firm;Roches;strike for higher pay;Ireland;Dublin;wages;;;100;0;0;0;N;0;0;0;678827;Irish Times;21/10/1982;
20/10/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
21/10/1982;Thu;obstruction;fishermen;EU;;block ports against EU ban on herring fishing;Ireland;Ireland;fishing rights;;;301;0;0;0;N;0;0;0;30001;Financial Times;21/10/1982;
21/10/1982;Thu;force;fishermen;government;Navy;Naval vessels break up fishermen blockade;Ireland;Ireland;fishing rights;;;301;0;0;0;Y;301;0;0;30001;Reuters;21/10/1982;
21/10/1982;Thu;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
22/10/1982;Fri;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
23/10/1982;Sat;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
24/10/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/10/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
25/10/1982;Mon;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
26/10/1982;Tue;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
26/10/1982;Tue;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
27/10/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
27/10/1982;Wed;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
28/10/1982;Thu;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
28/10/1982;Thu;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
29/10/1982;Fri;strike;gas workers;firm;Dublin Gas;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;30/10/1982;
29/10/1982;Fri;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
29/10/1982;Fri;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
30/10/1982;Sat;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
30/10/1982;Sat;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
31/10/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/11/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
01/11/1982;Mon;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/11/1982;
02/11/1982;Tue;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
02/11/1982;Tue;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/11/1982;
03/11/1982;Wed;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;03/11/1982;
03/11/1982;Wed;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/11/1982;
04/11/1982;Thu;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;04/11/1982;
05/11/1982;Fri;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
06/11/1982;Sat;strike;dock workers;firm;Dublic Cargo Handling;strike for higher pay;Ireland;Dublin;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;06/11/1982;
07/11/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
08/11/1982;Mon;strike;lighting workers;firm;Dublin Corporation;strike for higher pay;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;08/11/1982;
09/11/1982;Tue;;;;;;;;;;;;;;;;;;;;;;no event
10/11/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
11/11/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
12/11/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
13/11/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
14/11/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
15/11/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
16/11/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
17/11/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
18/11/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
19/11/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
20/11/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
21/11/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/11/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
23/11/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
24/11/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
25/11/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
26/11/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
27/11/1982;Sat;strike;journalists;firm;Irish News;strike against dismissal of shop steward;Ireland;Dublin;labor rights;;;301;0;0;0;N;0;0;0;687827;Irish Times;29/11/1982;
27/11/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
28/11/1982;Sun;strike;journalists;firm;Irish News;strike against dismissal of shop steward;Ireland;Dublin;labor rights;;;301;0;0;0;N;0;0;0;687827;Irish Times;29/11/1982;
29/11/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
29/11/1982;Mon;strike;journalists;firm;Irish News;strike against dismissal of shop steward;Ireland;Dublin;labor rights;;;301;0;0;0;N;0;0;0;687827;Belfast Telegraph;01/12/1982;
30/11/1982;Tue;strike;journalists;firm;Irish News;strike against dismissal of shop steward;Ireland;Dublin;labor rights;;;301;0;0;0;N;0;0;0;687827;Belfast Telegraph;01/12/1982;
30/11/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
01/12/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
02/12/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
03/12/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
04/12/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
05/12/1982;Sun;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
06/12/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
07/12/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
08/12/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
09/12/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
10/12/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
11/12/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
12/12/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/12/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
14/12/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
15/12/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
16/12/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
17/12/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
18/12/1982;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
19/12/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/12/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
21/12/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
22/12/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
23/12/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
24/12/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
25/12/1982;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/12/1982;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/12/1982;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
28/12/1982;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
29/12/1982;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
30/12/1982;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
31/12/1982;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
01/01/1983;Sat;;;;;;;;;;;;;;;;;;;;;;no event
02/01/1983;Sun;;;;;;;;;;;;;;;;;;;;;;no event
03/01/1983;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
04/01/1983;Tue;strike;clerical workers;firm;John Sisk & Son;strike against layoffs;Ireland;Dublin;unemployment;;;301;0;0;0;N;0;0;0;678827;Irish Times;05/01/1983;
04/01/1983;Tue;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
05/01/1983;Wed;proscribe;INLA;government;;INLA declared illegal in Ireland;Ireland;Dublin;diso bombing;;;0;0;0;0;N;0;0;0;7424;Reuters;05/01/1983;
05/01/1983;Wed;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
06/01/1983;Thu;strike;bricklayers;firm;contractors;strike for higher pay;Ireland;Ireland;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;11/01/1983;
06/01/1983;Thu;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
07/01/1983;Fri;strike;bricklayers;firm;contractors;strike for higher pay;Ireland;Ireland;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;11/01/1983;
07/01/1983;Fri;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
08/01/1983;Sat;strike;bricklayers;firm;contractors;strike for higher pay;Ireland;Ireland;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;11/01/1983;
08/01/1983;Sat;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
09/01/1983;Sun;;;;;;;;;;;;;;;;;;;;;;no event
10/01/1983;Mon;strike;bricklayers;firm;contractors;strike for higher pay;Ireland;Ireland;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;11/01/1983;
10/01/1983;Mon;strike;bakers;firm;W&R Jacobs;strike for higher pay;Ireland;Tallaghnt;wages;;;301;0;0;0;N;0;0;0;678827;Irish Independent;11/05/1983;
